client_id,anciennete_mois,plan,industrie,revenu_mensuel,connexions_30j,tickets_support_6m,adoption_fonctionnalites_pct,nps,retards_paiement,nb_utilisateurs,jours_sans_connexion,type_contrat,mention_concurrent,hausse_prix_annoncee,score_risque_churn,a_churne,raison_depart,cohorte_anciennete,statut_client,tier_risque,segment_engagement,mention_concurrent_txt,hausse_prix_txt
CLI02116,18,Premium,Technologie,10991.85,27,12,68.4,1,0,60,84,Annuel,0,0,0.157,0,(client actif),13-24 mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI02117,46,Professionnel,Finance,473.47,33,14,62.8,6,2,157,154,Annuel,0,0,0.302,1,Prix trop élevé,25-48 mois,Parti,🟢 Faible,Actif engagé,Non,Non
CLI02118,5,Professionnel,Finance,314.6,50,16,49.4,8,0,136,79,Mensuel,0,0,0.02,0,(client actif),0-6 mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI02119,73,Professionnel,Technologie,383.79,50,15,78.3,5,0,98,127,Annuel,0,0,0.115,0,(client actif),48+ mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI02120,81,Premium,Technologie,6578.98,9,0,82.2,5,0,4,94,Mensuel,0,0,0.148,0,(client actif),48+ mois,Actif,🟢 Faible,Inactif,Non,Non
CLI02121,76,Professionnel,Commerce de détail,968.65,48,11,58.2,4,4,25,12,Annuel,0,0,0.02,0,(client actif),48+ mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI02122,57,Démarrage,Commerce de détail,254.76,54,19,15.6,10,4,178,127,Mensuel,0,1,0.191,0,(client actif),48+ mois,Actif,🟢 Faible,Actif engagé,Non,Oui
CLI02123,26,Professionnel,Commerce de détail,384.93,51,18,41.6,4,3,151,130,Mensuel,0,0,0.06,0,(client actif),25-48 mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI02124,33,Entreprise,Manufacturier,2867.84,7,6,62.1,5,3,153,91,Pluriannuel,0,0,0.189,0,(client actif),25-48 mois,Actif,🟢 Faible,Inactif,Non,Non
CLI02125,36,Démarrage,Services professionnels,229.9,8,4,10.7,1,3,98,120,Annuel,0,0,0.302,1,Passage chez concurrent,25-48 mois,Parti,🟢 Faible,Inactif,Non,Non
CLI02126,22,Démarrage,Manufacturier,291.21,17,7,6.8,9,0,70,21,Mensuel,0,0,0.064,0,(client actif),13-24 mois,Actif,🟢 Faible,Modéré,Non,Non
CLI02127,82,Professionnel,Manufacturier,487.27,1,3,90.4,5,3,98,55,Mensuel,0,1,0.2,1,Changement de direction,48+ mois,Parti,🟢 Faible,Inactif,Non,Oui
CLI02128,17,Démarrage,Services professionnels,151.81,17,13,70.7,3,3,149,144,Annuel,0,0,0.368,0,(client actif),13-24 mois,Actif,🟡 Moyen,Modéré,Non,Non
CLI02129,44,Professionnel,Commerce de détail,696.78,39,5,18.8,2,1,108,37,Pluriannuel,0,1,0.02,0,(client actif),25-48 mois,Actif,🟢 Faible,Actif engagé,Non,Oui
CLI02130,52,Professionnel,Services professionnels,899.16,1,18,45.1,6,4,94,173,Annuel,0,1,0.632,1,Mauvais service support,48+ mois,Parti,🔴 Élevé,Très inactif,Non,Oui
CLI02131,22,Professionnel,Technologie,494.73,21,3,22.4,4,3,123,86,Pluriannuel,1,0,0.259,1,Prix trop élevé,13-24 mois,Parti,🟢 Faible,Modéré,Oui,Non
CLI02132,69,Professionnel,Manufacturier,387.08,15,9,5.9,9,4,56,39,Annuel,0,1,0.02,0,(client actif),48+ mois,Actif,🟢 Faible,Modéré,Non,Oui
CLI02133,1,Démarrage,Technologie,152.23,36,18,40.3,2,2,3,169,Mensuel,0,1,0.395,0,(client actif),0-6 mois,Actif,🟡 Moyen,Actif engagé,Non,Oui
CLI02134,83,Professionnel,Services professionnels,613.35,31,9,63.4,7,1,79,22,Pluriannuel,0,0,0.023,0,(client actif),48+ mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI02135,30,Professionnel,Commerce de détail,550.97,9,12,90.9,4,2,149,49,Annuel,0,1,0.131,0,(client actif),25-48 mois,Actif,🟢 Faible,Inactif,Non,Oui
CLI02136,39,Entreprise,Technologie,4443.85,40,2,74.3,10,4,177,145,Mensuel,0,0,0.067,0,(client actif),25-48 mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI02137,79,Entreprise,Manufacturier,4770.78,33,7,25.7,2,4,46,154,Annuel,0,1,0.261,0,(client actif),48+ mois,Actif,🟢 Faible,Actif engagé,Non,Oui
CLI02138,35,Premium,Technologie,10675.75,47,9,35.3,10,2,126,101,Mensuel,0,0,0.076,0,(client actif),25-48 mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI02139,69,Entreprise,Commerce de détail,4292.69,15,1,51.9,8,3,119,38,Mensuel,0,0,0.02,0,(client actif),48+ mois,Actif,🟢 Faible,Modéré,Non,Non
CLI02140,70,Démarrage,Manufacturier,112.72,48,0,22.2,1,1,78,166,Pluriannuel,0,0,0.218,1,Manque de fonctionnalités,48+ mois,Parti,🟢 Faible,Actif engagé,Non,Non
CLI02141,11,Professionnel,Manufacturier,686.59,33,9,80.0,2,4,68,41,Mensuel,0,1,0.191,0,(client actif),7-12 mois,Actif,🟢 Faible,Actif engagé,Non,Oui
CLI02142,51,Entreprise,Commerce de détail,4325.81,57,12,20.1,2,0,31,125,Annuel,0,0,0.044,0,(client actif),48+ mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI02143,63,Entreprise,Finance,2673.49,36,0,31.1,0,1,46,106,Annuel,0,0,0.103,0,(client actif),48+ mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI02144,34,Démarrage,Santé,127.69,39,1,57.0,6,2,172,67,Pluriannuel,0,1,0.254,1,Passage chez concurrent,25-48 mois,Parti,🟢 Faible,Actif engagé,Non,Oui
CLI02145,55,Démarrage,Commerce de détail,155.82,55,9,16.1,10,4,45,116,Annuel,0,1,0.081,1,Faillite/Fermeture,48+ mois,Parti,🟢 Faible,Actif engagé,Non,Oui
CLI02146,78,Premium,Services professionnels,12377.61,33,3,61.2,5,4,177,73,Annuel,0,0,0.02,0,(client actif),48+ mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI02147,73,Professionnel,Technologie,889.45,43,6,90.0,5,2,4,65,Mensuel,1,0,0.048,0,(client actif),48+ mois,Actif,🟢 Faible,Actif engagé,Oui,Non
CLI02148,20,Professionnel,Finance,823.02,12,4,67.2,5,0,125,147,Annuel,0,0,0.146,0,(client actif),13-24 mois,Actif,🟢 Faible,Modéré,Non,Non
CLI02149,80,Professionnel,Commerce de détail,357.5,47,15,78.2,6,0,185,14,Mensuel,0,0,0.02,0,(client actif),48+ mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI02150,58,Démarrage,Santé,208.23,36,6,44.5,5,4,56,114,Pluriannuel,0,0,0.195,0,(client actif),48+ mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI02151,81,Entreprise,Manufacturier,4488.4,11,8,37.9,8,3,166,66,Mensuel,0,0,0.02,0,(client actif),48+ mois,Actif,🟢 Faible,Inactif,Non,Non
CLI02152,17,Entreprise,Services professionnels,3307.44,14,19,34.6,4,0,6,166,Mensuel,0,1,0.369,0,(client actif),13-24 mois,Actif,🟡 Moyen,Modéré,Non,Oui
CLI02153,34,Entreprise,Santé,1258.75,29,8,64.4,10,0,82,43,Annuel,0,0,0.02,0,(client actif),25-48 mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI02154,75,Démarrage,Santé,263.62,30,10,51.7,0,3,152,121,Annuel,0,1,0.326,0,(client actif),48+ mois,Actif,🟢 Faible,Actif engagé,Non,Oui
CLI02155,62,Entreprise,Services professionnels,4626.08,28,16,47.5,0,0,180,138,Annuel,0,1,0.218,0,(client actif),48+ mois,Actif,🟢 Faible,Actif engagé,Non,Oui
CLI02156,34,Démarrage,Commerce de détail,176.84,33,10,14.1,0,3,39,89,Annuel,0,0,0.163,0,(client actif),25-48 mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI02157,72,Premium,Manufacturier,9651.05,31,8,65.6,1,2,111,125,Pluriannuel,1,0,0.157,0,(client actif),48+ mois,Actif,🟢 Faible,Actif engagé,Oui,Non
CLI02158,19,Professionnel,Manufacturier,679.35,43,18,70.3,3,1,73,22,Pluriannuel,0,1,0.02,0,(client actif),13-24 mois,Actif,🟢 Faible,Actif engagé,Non,Oui
CLI02159,66,Entreprise,Santé,4935.35,22,7,22.7,5,1,165,75,Annuel,0,1,0.198,0,(client actif),48+ mois,Actif,🟢 Faible,Modéré,Non,Oui
CLI02160,72,Entreprise,Commerce de détail,4348.86,9,4,73.4,6,2,98,64,Mensuel,0,0,0.071,0,(client actif),48+ mois,Actif,🟢 Faible,Inactif,Non,Non
CLI02161,42,Premium,Manufacturier,17164.84,7,5,84.1,4,0,162,104,Mensuel,0,1,0.257,0,(client actif),25-48 mois,Actif,🟢 Faible,Inactif,Non,Oui
CLI02162,51,Premium,Manufacturier,7896.15,20,18,20.7,6,1,127,45,Annuel,0,0,0.138,0,(client actif),48+ mois,Actif,🟢 Faible,Modéré,Non,Non
CLI02163,71,Professionnel,Technologie,925.62,10,10,45.7,1,2,40,18,Mensuel,0,0,0.091,0,(client actif),48+ mois,Actif,🟢 Faible,Inactif,Non,Non
CLI02164,49,Professionnel,Santé,688.16,11,1,83.9,5,1,168,69,Pluriannuel,0,0,0.07,0,(client actif),48+ mois,Actif,🟢 Faible,Inactif,Non,Non
CLI02165,29,Professionnel,Finance,940.82,48,2,48.9,2,0,37,11,Annuel,0,0,0.02,0,(client actif),25-48 mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI02166,30,Démarrage,Santé,229.34,38,1,78.4,8,3,126,155,Annuel,0,0,0.063,0,(client actif),25-48 mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI02167,25,Premium,Commerce de détail,17511.51,46,12,24.4,9,2,50,117,Mensuel,0,0,0.198,1,Mauvais service support,25-48 mois,Parti,🟢 Faible,Actif engagé,Non,Non
CLI02168,68,Professionnel,Services professionnels,414.87,18,10,10.8,9,1,11,27,Annuel,1,1,0.107,0,(client actif),48+ mois,Actif,🟢 Faible,Modéré,Oui,Oui
CLI02169,62,Démarrage,Services professionnels,240.3,33,10,10.4,3,0,59,164,Mensuel,0,0,0.423,0,(client actif),48+ mois,Actif,🟡 Moyen,Actif engagé,Non,Non
CLI02170,38,Démarrage,Manufacturier,150.45,37,12,92.5,4,1,154,13,Annuel,0,0,0.02,0,(client actif),25-48 mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI02171,17,Professionnel,Manufacturier,417.23,33,18,19.8,4,0,188,111,Mensuel,0,0,0.33,0,(client actif),13-24 mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI02172,74,Premium,Technologie,13608.73,45,12,82.8,1,0,8,156,Mensuel,0,0,0.228,1,Prix trop élevé,48+ mois,Parti,🟢 Faible,Actif engagé,Non,Non
CLI02173,1,Entreprise,Manufacturier,3409.96,25,0,33.4,3,0,28,66,Annuel,0,0,0.2,0,(client actif),0-6 mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI02174,18,Démarrage,Manufacturier,197.12,39,12,8.6,6,0,60,7,Annuel,0,1,0.02,0,(client actif),13-24 mois,Actif,🟢 Faible,Actif engagé,Non,Oui
CLI02175,63,Professionnel,Services professionnels,361.33,15,5,26.7,10,2,89,96,Mensuel,0,0,0.347,1,Manque de fonctionnalités,48+ mois,Parti,🟢 Faible,Modéré,Non,Non
CLI02176,46,Premium,Finance,8670.24,18,7,50.5,1,3,10,147,Annuel,0,0,0.131,0,(client actif),25-48 mois,Actif,🟢 Faible,Modéré,Non,Non
CLI02177,19,Démarrage,Santé,146.09,49,18,14.6,4,2,63,15,Annuel,0,0,0.058,0,(client actif),13-24 mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI02178,50,Premium,Manufacturier,9704.53,55,13,88.0,4,1,189,87,Annuel,0,0,0.02,0,(client actif),48+ mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI02179,54,Premium,Commerce de détail,14419.98,28,5,86.0,4,2,75,88,Annuel,0,1,0.1,0,(client actif),48+ mois,Actif,🟢 Faible,Actif engagé,Non,Oui
CLI02180,31,Entreprise,Finance,2750.95,44,16,18.4,6,2,154,46,Annuel,0,0,0.02,0,(client actif),25-48 mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI02181,65,Premium,Finance,19524.78,37,1,71.3,9,1,151,112,Pluriannuel,0,1,0.02,0,(client actif),48+ mois,Actif,🟢 Faible,Actif engagé,Non,Oui
CLI02182,46,Démarrage,Technologie,102.17,35,15,46.5,6,3,191,52,Annuel,0,1,0.02,0,(client actif),25-48 mois,Actif,🟢 Faible,Actif engagé,Non,Oui
CLI02183,35,Premium,Commerce de détail,8237.55,20,4,93.4,10,2,147,24,Mensuel,1,0,0.02,0,(client actif),25-48 mois,Actif,🟢 Faible,Modéré,Oui,Non
CLI02184,49,Démarrage,Finance,213.68,9,19,10.0,7,0,146,54,Mensuel,0,0,0.06,0,(client actif),48+ mois,Actif,🟢 Faible,Inactif,Non,Non
CLI02185,81,Professionnel,Santé,914.54,46,5,47.4,10,2,178,56,Mensuel,0,1,0.02,0,(client actif),48+ mois,Actif,🟢 Faible,Actif engagé,Non,Oui
CLI02186,34,Professionnel,Commerce de détail,322.74,22,1,30.7,0,1,147,22,Annuel,0,0,0.02,0,(client actif),25-48 mois,Actif,🟢 Faible,Modéré,Non,Non
CLI02187,29,Professionnel,Santé,917.53,43,4,70.4,2,3,15,175,Annuel,0,0,0.155,0,(client actif),25-48 mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI02188,6,Professionnel,Technologie,654.09,59,9,15.0,0,2,16,4,Pluriannuel,1,1,0.02,0,(client actif),0-6 mois,Actif,🟢 Faible,Actif engagé,Oui,Oui
CLI02189,1,Entreprise,Technologie,4140.93,51,18,61.5,6,2,148,162,Annuel,0,0,0.345,1,Prix trop élevé,0-6 mois,Parti,🟢 Faible,Actif engagé,Non,Non
CLI02190,55,Entreprise,Manufacturier,4793.61,43,0,90.3,4,1,147,179,Annuel,0,1,0.168,0,(client actif),48+ mois,Actif,🟢 Faible,Actif engagé,Non,Oui
CLI02191,27,Premium,Santé,8230.07,58,5,45.8,1,4,199,27,Pluriannuel,0,1,0.02,1,Mauvais service support,25-48 mois,Parti,🟢 Faible,Actif engagé,Non,Oui
CLI02192,12,Professionnel,Services professionnels,710.54,6,15,45.9,9,4,147,150,Mensuel,0,0,0.526,1,Passage chez concurrent,7-12 mois,Parti,🟡 Moyen,Inactif,Non,Non
CLI02193,4,Professionnel,Santé,917.57,37,9,49.6,1,2,88,144,Mensuel,0,0,0.368,0,(client actif),0-6 mois,Actif,🟡 Moyen,Actif engagé,Non,Non
CLI02194,80,Premium,Technologie,17665.16,4,7,42.4,6,0,31,96,Mensuel,0,0,0.289,1,Mauvais service support,48+ mois,Parti,🟢 Faible,Très inactif,Non,Non
CLI02195,52,Premium,Services professionnels,12813.47,18,19,45.3,4,2,180,57,Pluriannuel,0,0,0.056,0,(client actif),48+ mois,Actif,🟢 Faible,Modéré,Non,Non
CLI02196,11,Entreprise,Santé,4796.97,45,18,46.7,3,4,176,59,Mensuel,0,0,0.02,0,(client actif),7-12 mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI02197,52,Entreprise,Commerce de détail,3832.78,32,19,94.8,7,2,8,41,Pluriannuel,0,0,0.02,0,(client actif),48+ mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI02198,26,Professionnel,Manufacturier,665.88,23,6,15.5,2,0,50,161,Annuel,0,0,0.152,0,(client actif),25-48 mois,Actif,🟢 Faible,Modéré,Non,Non
CLI02199,28,Professionnel,Manufacturier,339.53,42,14,30.7,2,3,189,173,Annuel,0,0,0.32,1,Passage chez concurrent,25-48 mois,Parti,🟢 Faible,Actif engagé,Non,Non
CLI02200,72,Premium,Commerce de détail,12308.59,22,4,24.0,7,2,88,99,Mensuel,0,0,0.072,0,(client actif),48+ mois,Actif,🟢 Faible,Modéré,Non,Non
CLI02201,66,Entreprise,Finance,2686.6,21,3,54.0,1,1,136,69,Annuel,0,1,0.14,1,Prix trop élevé,48+ mois,Parti,🟢 Faible,Modéré,Non,Oui
CLI02202,27,Démarrage,Services professionnels,160.05,35,18,5.3,2,0,13,151,Annuel,0,0,0.306,0,(client actif),25-48 mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI02203,55,Démarrage,Services professionnels,287.58,52,18,87.9,3,2,147,174,Annuel,0,1,0.143,0,(client actif),48+ mois,Actif,🟢 Faible,Actif engagé,Non,Oui
CLI02204,71,Professionnel,Santé,946.99,45,9,52.8,9,4,178,101,Pluriannuel,0,1,0.043,1,Changement de direction,48+ mois,Parti,🟢 Faible,Actif engagé,Non,Oui
CLI02205,54,Entreprise,Finance,2348.14,20,7,85.6,2,2,151,127,Mensuel,1,1,0.213,0,(client actif),48+ mois,Actif,🟢 Faible,Modéré,Oui,Oui
CLI02206,46,Démarrage,Finance,186.15,17,19,36.0,7,4,185,32,Mensuel,0,0,0.084,1,Prix trop élevé,25-48 mois,Parti,🟢 Faible,Modéré,Non,Non
CLI02207,36,Entreprise,Santé,4006.28,37,0,18.5,5,1,106,52,Annuel,0,0,0.028,0,(client actif),25-48 mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI02208,21,Professionnel,Services professionnels,883.54,26,19,22.3,2,3,97,117,Annuel,0,0,0.344,1,Prix trop élevé,13-24 mois,Parti,🟢 Faible,Actif engagé,Non,Non
CLI02209,49,Professionnel,Technologie,376.06,36,12,47.4,6,4,158,33,Annuel,0,1,0.02,0,(client actif),48+ mois,Actif,🟢 Faible,Actif engagé,Non,Oui
CLI02210,34,Démarrage,Santé,197.16,48,6,8.6,3,2,157,163,Pluriannuel,1,1,0.382,0,(client actif),25-48 mois,Actif,🟡 Moyen,Actif engagé,Oui,Oui
CLI02211,34,Premium,Technologie,18716.57,24,1,75.4,2,1,61,111,Pluriannuel,0,0,0.143,0,(client actif),25-48 mois,Actif,🟢 Faible,Modéré,Non,Non
CLI02212,40,Démarrage,Commerce de détail,231.92,38,8,76.2,1,0,35,58,Annuel,0,0,0.113,0,(client actif),25-48 mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI02213,7,Professionnel,Technologie,679.08,29,18,68.2,7,2,137,70,Annuel,0,0,0.06,0,(client actif),7-12 mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI02214,52,Professionnel,Finance,801.63,42,8,85.7,7,0,112,118,Mensuel,0,0,0.02,0,(client actif),48+ mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI02215,49,Professionnel,Finance,762.0,13,16,54.5,1,4,25,98,Annuel,1,0,0.173,1,Changement de direction,48+ mois,Parti,🟢 Faible,Modéré,Oui,Non
CLI02216,81,Démarrage,Finance,287.45,33,17,48.1,8,1,121,56,Mensuel,0,0,0.02,0,(client actif),48+ mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI02217,37,Professionnel,Services professionnels,937.85,53,9,52.6,6,3,106,4,Annuel,0,0,0.02,0,(client actif),25-48 mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI02218,62,Professionnel,Services professionnels,577.44,31,0,21.4,10,2,64,66,Pluriannuel,1,0,0.165,0,(client actif),48+ mois,Actif,🟢 Faible,Actif engagé,Oui,Non
CLI02219,15,Professionnel,Technologie,321.41,30,10,51.1,5,1,115,137,Annuel,0,0,0.247,0,(client actif),13-24 mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI02220,2,Démarrage,Finance,165.54,48,18,53.8,2,1,110,94,Annuel,0,0,0.067,0,(client actif),0-6 mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI02221,11,Entreprise,Manufacturier,1810.56,1,18,73.8,2,3,37,126,Annuel,0,1,0.562,1,Manque de fonctionnalités,7-12 mois,Parti,🟡 Moyen,Très inactif,Non,Oui
CLI02222,17,Professionnel,Santé,391.09,46,1,36.3,3,4,38,147,Pluriannuel,0,1,0.1,0,(client actif),13-24 mois,Actif,🟢 Faible,Actif engagé,Non,Oui
CLI02223,45,Premium,Finance,18318.16,38,4,13.3,10,3,8,63,Mensuel,1,0,0.083,0,(client actif),25-48 mois,Actif,🟢 Faible,Actif engagé,Oui,Non
CLI02224,68,Professionnel,Services professionnels,795.95,34,2,58.8,8,3,75,179,Pluriannuel,0,0,0.347,0,(client actif),48+ mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI02225,61,Premium,Technologie,5487.68,22,12,75.9,7,3,168,73,Annuel,0,0,0.098,0,(client actif),48+ mois,Actif,🟢 Faible,Modéré,Non,Non
CLI02226,46,Professionnel,Finance,942.83,5,6,92.3,1,0,23,133,Annuel,0,0,0.445,1,Manque de fonctionnalités,25-48 mois,Parti,🟡 Moyen,Inactif,Non,Non
CLI02227,32,Professionnel,Technologie,931.11,20,10,13.1,4,2,173,144,Annuel,0,0,0.287,0,(client actif),25-48 mois,Actif,🟢 Faible,Modéré,Non,Non
CLI02228,19,Professionnel,Santé,963.57,25,16,72.2,9,3,129,135,Mensuel,0,1,0.188,0,(client actif),13-24 mois,Actif,🟢 Faible,Actif engagé,Non,Oui
CLI02229,67,Professionnel,Technologie,879.91,29,0,58.6,5,2,177,2,Mensuel,1,0,0.02,0,(client actif),48+ mois,Actif,🟢 Faible,Actif engagé,Oui,Non
CLI02230,4,Entreprise,Santé,1314.51,40,3,6.4,4,3,9,78,Mensuel,0,0,0.172,0,(client actif),0-6 mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI02231,25,Entreprise,Finance,3490.18,41,0,69.6,0,4,40,159,Pluriannuel,0,0,0.077,0,(client actif),25-48 mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI02232,73,Premium,Services professionnels,6245.32,52,8,7.4,8,4,156,86,Mensuel,0,0,0.057,0,(client actif),48+ mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI02233,21,Professionnel,Manufacturier,798.38,29,17,75.7,9,3,97,161,Annuel,0,1,0.274,0,(client actif),13-24 mois,Actif,🟢 Faible,Actif engagé,Non,Oui
CLI02234,14,Démarrage,Finance,138.4,52,16,69.9,5,1,96,40,Mensuel,0,1,0.02,0,(client actif),13-24 mois,Actif,🟢 Faible,Actif engagé,Non,Oui
CLI02235,22,Premium,Santé,19036.19,7,18,66.9,4,2,136,127,Mensuel,0,0,0.218,0,(client actif),13-24 mois,Actif,🟢 Faible,Inactif,Non,Non
CLI02236,48,Entreprise,Services professionnels,4735.68,38,14,15.8,10,4,37,83,Mensuel,0,0,0.02,0,(client actif),25-48 mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI02237,51,Professionnel,Commerce de détail,715.22,32,9,87.7,5,0,199,134,Annuel,0,1,0.111,1,Passage chez concurrent,48+ mois,Parti,🟢 Faible,Actif engagé,Non,Oui
CLI02238,80,Premium,Commerce de détail,16289.14,9,11,85.9,2,1,18,174,Pluriannuel,0,0,0.218,0,(client actif),48+ mois,Actif,🟢 Faible,Inactif,Non,Non
CLI02239,11,Premium,Commerce de détail,17871.3,17,15,86.0,8,4,112,40,Mensuel,0,1,0.187,0,(client actif),7-12 mois,Actif,🟢 Faible,Modéré,Non,Oui
CLI02240,59,Démarrage,Finance,176.83,47,11,37.4,3,1,196,171,Mensuel,0,0,0.292,1,Passage chez concurrent,48+ mois,Parti,🟢 Faible,Actif engagé,Non,Non
CLI02241,14,Démarrage,Technologie,214.84,35,0,49.3,5,2,77,110,Annuel,1,0,0.341,0,(client actif),13-24 mois,Actif,🟢 Faible,Actif engagé,Oui,Non
CLI02242,7,Démarrage,Manufacturier,134.2,40,12,15.3,5,1,75,12,Annuel,1,0,0.039,0,(client actif),7-12 mois,Actif,🟢 Faible,Actif engagé,Oui,Non
CLI02243,69,Entreprise,Services professionnels,4940.99,54,3,9.6,1,0,80,90,Annuel,0,0,0.11,0,(client actif),48+ mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI02244,58,Entreprise,Manufacturier,4716.62,49,19,10.3,8,1,44,4,Mensuel,0,0,0.02,0,(client actif),48+ mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI02245,40,Entreprise,Services professionnels,2932.68,10,11,56.2,1,4,78,115,Annuel,0,1,0.211,0,(client actif),25-48 mois,Actif,🟢 Faible,Inactif,Non,Oui
CLI02246,81,Entreprise,Finance,3212.34,43,18,33.9,9,0,144,59,Mensuel,0,0,0.1,0,(client actif),48+ mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI02247,25,Professionnel,Santé,604.69,7,14,57.2,4,2,180,49,Annuel,0,1,0.206,0,(client actif),25-48 mois,Actif,🟢 Faible,Inactif,Non,Oui
CLI02248,78,Démarrage,Finance,99.33,0,8,58.3,10,4,181,5,Mensuel,1,1,0.208,0,(client actif),48+ mois,Actif,🟢 Faible,Inactif,Oui,Oui
CLI02249,42,Premium,Commerce de détail,8448.97,7,6,86.6,1,2,18,125,Mensuel,0,0,0.262,0,(client actif),25-48 mois,Actif,🟢 Faible,Inactif,Non,Non
CLI02250,44,Premium,Santé,6523.72,4,5,84.4,8,3,168,94,Annuel,0,1,0.221,0,(client actif),25-48 mois,Actif,🟢 Faible,Très inactif,Non,Oui
CLI02251,5,Démarrage,Manufacturier,163.58,0,8,69.7,1,4,189,152,Annuel,0,0,0.422,0,(client actif),0-6 mois,Actif,🟡 Moyen,Très inactif,Non,Non
CLI02252,28,Démarrage,Finance,146.25,2,17,78.7,7,1,25,110,Mensuel,0,0,0.268,0,(client actif),25-48 mois,Actif,🟢 Faible,Très inactif,Non,Non
CLI02253,76,Professionnel,Technologie,832.15,26,7,5.3,10,2,35,103,Annuel,1,0,0.155,1,Manque de fonctionnalités,48+ mois,Parti,🟢 Faible,Actif engagé,Oui,Non
CLI02254,60,Démarrage,Technologie,199.96,44,17,6.4,10,1,71,163,Pluriannuel,0,0,0.302,0,(client actif),48+ mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI02255,77,Démarrage,Manufacturier,262.4,47,12,46.3,0,0,27,133,Annuel,1,0,0.38,0,(client actif),48+ mois,Actif,🟡 Moyen,Actif engagé,Oui,Non
CLI02256,21,Professionnel,Santé,743.99,22,6,63.8,2,2,138,5,Mensuel,0,1,0.034,0,(client actif),13-24 mois,Actif,🟢 Faible,Modéré,Non,Oui
CLI02257,49,Démarrage,Commerce de détail,230.25,43,11,76.5,6,2,75,55,Mensuel,0,0,0.05,0,(client actif),48+ mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI02258,56,Entreprise,Technologie,4503.98,38,4,45.3,10,0,148,7,Pluriannuel,0,1,0.02,0,(client actif),48+ mois,Actif,🟢 Faible,Actif engagé,Non,Oui
CLI02259,57,Premium,Technologie,17706.87,39,15,89.6,5,0,161,15,Annuel,0,1,0.02,0,(client actif),48+ mois,Actif,🟢 Faible,Actif engagé,Non,Oui
CLI02260,61,Premium,Finance,5948.45,10,7,78.3,10,0,80,78,Mensuel,0,0,0.18,0,(client actif),48+ mois,Actif,🟢 Faible,Inactif,Non,Non
CLI02261,38,Entreprise,Services professionnels,3312.4,44,6,14.2,1,0,139,172,Annuel,0,0,0.262,0,(client actif),25-48 mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI02262,73,Entreprise,Manufacturier,2651.36,10,0,44.6,8,3,197,157,Pluriannuel,0,0,0.251,0,(client actif),48+ mois,Actif,🟢 Faible,Inactif,Non,Non
CLI02263,2,Professionnel,Technologie,718.75,35,1,94.5,1,2,67,114,Annuel,0,1,0.211,0,(client actif),0-6 mois,Actif,🟢 Faible,Actif engagé,Non,Oui
