date,ligne_production,produit,quart,operateur,unites_produites,unites_defectueuses,taux_defaut_pct,temps_arret_minutes,heures_travaillees,cout_materiaux,cout_main_oeuvre,cout_energie,cout_rebuts,cout_total_production,cout_par_unite_bonne,maintenance_effectuee,age_machine_annees,energie_kwh
2025-02-24,Ligne B,Produit X1,Jour,OP004,388,16,4.18,0.9,3.16,3928.59,90.29,53.73,97.2,4169.82,11.18,0,3.7,447.8
2025-02-25,Ligne A,Produit Y1,Jour,OP016,888,40,4.57,57.1,9.35,19329.82,285.89,150.37,522.43,20288.51,23.9,0,11.2,1253.1
2025-02-25,Ligne C,Produit Y2,Jour,OP010,281,13,4.68,205.9,3.13,6899.85,103.15,64.59,191.53,7259.12,26.99,0,11.0,538.2
2025-02-25,Ligne D,Produit X2,Soir,OP011,800,17,2.19,32.1,9.25,16774.53,404.39,155.14,213.88,17547.94,22.38,0,6.9,1292.8
2025-02-26,Ligne B,Produit X2,Jour,OP020,1229,42,3.48,20.3,9.07,11575.98,269.76,245.69,237.36,12328.79,10.38,0,12.1,2047.4
2025-02-27,Ligne A,Produit X1,Soir,OP012,1394,32,2.3,13.0,17.01,30524.29,681.71,115.23,420.42,31741.66,23.29,0,11.7,960.3
2025-02-27,Ligne A,Produit Z1,Jour,OP003,1395,56,4.07,9.6,13.64,31866.97,514.7,303.89,767.55,33453.11,24.97,0,3.6,2532.4
2025-02-28,Ligne B,Produit Z1,Nuit,OP013,1096,44,4.05,136.9,7.49,21468.98,331.71,65.82,517.14,22383.64,21.26,1,13.3,548.5
2025-02-28,Ligne A,Produit X1,Jour,OP004,842,44,5.23,14.9,5.93,11048.28,265.48,123.89,346.41,11784.07,14.75,0,11.5,1032.4
2025-02-28,Ligne B,Produit Z1,Nuit,OP009,1384,61,4.44,36.5,12.11,28591.69,542.83,287.48,756.11,30178.11,22.79,1,12.6,2395.7
2025-02-28,Ligne D,Produit X1,Jour,OP008,1358,16,1.25,6.9,12.98,21872.39,392.28,316.11,154.62,22735.41,16.93,1,14.9,2634.2
2025-02-28,Ligne A,Produit X2,Jour,OP014,848,44,5.19,4.5,9.11,20444.7,264.24,78.3,636.49,21423.72,26.61,1,11.2,652.5
2025-02-28,Ligne C,Produit X2,Jour,OP012,595,34,5.78,102.3,4.99,14526.21,214.65,88.07,498.04,15326.97,27.27,0,4.1,733.9
2025-03-01,Ligne A,Produit Y1,Soir,OP018,977,39,4.03,5.0,9.9,21808.21,311.64,169.88,522.33,22812.05,24.29,0,11.8,1415.6
2025-03-01,Ligne B,Produit Z1,Jour,OP001,776,16,2.19,56.4,6.75,13668.09,215.79,113.43,169.09,14166.39,18.62,1,1.0,945.2
2025-03-01,Ligne B,Produit Y1,Nuit,OP002,1348,63,4.72,95.7,11.04,23962.11,427.37,237.23,671.93,25298.65,19.67,1,5.3,1976.9
2025-03-01,Ligne B,Produit Z1,Jour,OP003,406,8,2.07,83.3,3.63,7247.54,109.69,96.14,85.69,7539.05,18.89,1,10.7,801.2
2025-03-02,Ligne B,Produit X1,Soir,OP007,1381,62,4.54,10.9,11.57,20159.34,514.83,137.77,543.03,21354.98,16.18,0,8.9,1148.1
2025-03-03,Ligne B,Produit Y1,Jour,OP008,586,13,2.23,103.1,6.38,11487.88,211.64,111.97,152.91,11964.4,20.84,1,1.6,933.1
2025-03-04,Ligne B,Produit Y1,Soir,OP011,1411,41,2.91,68.3,14.71,32741.45,439.32,189.78,570.83,33941.38,24.76,0,2.4,1581.5
2025-03-05,Ligne B,Produit Z1,Soir,OP001,1043,34,3.28,75.2,9.22,20710.89,289.63,91.52,405.08,21497.13,21.28,0,8.8,762.7
2025-03-05,Ligne B,Produit Y2,Soir,OP017,508,16,3.26,15.8,6.35,6559.86,224.31,62.72,123.97,6970.86,14.14,1,6.2,522.7
2025-03-05,Ligne C,Produit Z1,Jour,OP017,902,43,4.83,236.5,8.71,14130.78,264.97,210.48,404.18,15010.42,17.45,1,5.5,1754.0
2025-03-05,Ligne B,Produit X2,Nuit,OP005,236,8,3.52,92.1,2.12,2612.68,93.13,46.71,53.14,2805.65,12.25,0,2.3,389.2
2025-03-05,Ligne C,Produit X1,Jour,OP004,514,23,4.65,63.8,5.68,10429.32,172.58,75.66,280.01,10957.57,22.27,0,2.3,630.5
2025-03-06,Ligne D,Produit X2,Soir,OP018,413,14,3.57,6.9,3.06,3523.91,87.71,59.13,71.67,3742.42,9.36,1,14.5,492.7
2025-03-06,Ligne B,Produit Y1,Jour,OP017,978,28,2.88,31.9,8.89,24433.53,280.88,175.14,419.72,25309.27,26.61,0,8.5,1459.5
2025-03-06,Ligne C,Produit X1,Jour,OP010,631,45,7.23,44.0,4.55,6126.67,154.71,141.13,262.16,6684.68,11.39,0,10.8,1176.1
2025-03-07,Ligne D,Produit X2,Soir,OP004,658,12,1.92,20.1,6.51,8823.46,288.83,108.84,96.55,9317.69,14.4,0,2.1,907.0
2025-03-07,Ligne D,Produit X2,Jour,OP005,1175,22,1.94,3.0,9.29,26914.74,346.54,253.35,302.36,27816.99,24.1,1,13.3,2111.3
2025-03-08,Ligne B,Produit Y2,Nuit,OP015,886,44,5.06,14.3,6.31,19441.15,264.73,124.63,579.28,20409.79,24.21,0,11.7,1038.6
2025-03-08,Ligne A,Produit X1,Jour,OP002,547,23,4.38,36.3,4.36,4388.22,162.37,34.06,110.71,4695.36,8.94,0,10.3,283.9
2025-03-08,Ligne C,Produit Z1,Jour,OP018,579,21,3.69,82.6,4.47,8369.19,178.65,57.94,182.13,8787.9,15.72,1,13.1,482.8
2025-03-08,Ligne A,Produit Y1,Jour,OP017,278,13,4.75,3.4,2.13,3653.46,80.13,62.29,102.51,3898.39,14.66,0,14.5,519.0
2025-03-09,Ligne B,Produit Y1,Jour,OP020,215,0,0.38,50.0,2.07,4262.56,86.34,45.9,0.0,4394.81,20.35,0,8.8,382.5
2025-03-09,Ligne A,Produit Z1,Soir,OP001,1238,46,3.73,20.3,14.17,27593.01,491.47,292.62,615.16,28992.25,24.3,0,4.2,2438.5
2025-03-09,Ligne B,Produit X1,Nuit,OP014,587,23,4.0,110.9,4.73,13895.71,177.27,115.47,326.68,14515.14,25.69,0,5.1,962.3
2025-03-09,Ligne A,Produit X2,Jour,OP017,430,16,3.79,13.1,3.29,6243.98,113.34,102.79,139.4,6599.5,15.9,0,2.8,856.6
2025-03-09,Ligne A,Produit Y1,Jour,OP002,951,39,4.12,0.1,6.42,16290.96,204.76,197.13,400.85,17093.7,18.72,0,14.9,1642.8
2025-03-09,Ligne B,Produit X1,Soir,OP006,990,25,2.54,39.1,8.09,23183.07,362.75,68.52,351.26,23965.59,24.81,0,7.2,571.0
2025-03-10,Ligne A,Produit Z1,Nuit,OP007,971,39,4.11,81.2,9.46,14631.54,312.33,129.04,352.6,15425.51,16.53,1,7.1,1075.3
2025-03-10,Ligne A,Produit Y1,Jour,OP011,1185,42,3.63,28.0,11.1,24152.84,487.99,253.48,513.63,25407.95,22.21,1,1.6,2112.4
2025-03-11,Ligne B,Produit Y2,Nuit,OP017,1497,35,2.39,7.2,12.48,32754.19,475.93,176.31,459.48,33865.91,23.15,0,1.5,1469.3
2025-03-11,Ligne B,Produit X2,Jour,OP004,260,2,0.77,1.4,2.8,4737.46,85.84,36.36,21.87,4881.53,18.85,1,3.9,303.0
2025-03-11,Ligne B,Produit X1,Jour,OP018,786,21,2.69,8.0,5.57,16323.92,182.47,61.4,261.68,16829.47,21.97,1,7.8,511.7
2025-03-12,Ligne B,Produit X2,Soir,OP010,1401,54,3.88,6.0,11.61,27813.68,436.24,256.97,643.23,29150.12,21.62,1,11.3,2141.5
2025-03-12,Ligne A,Produit X2,Soir,OP005,305,11,3.8,8.6,2.22,5911.2,82.92,31.84,127.91,6153.88,20.86,0,11.2,265.4
2025-03-13,Ligne D,Produit X2,Jour,OP012,1074,22,2.11,35.8,8.22,22153.62,284.52,213.21,272.28,22923.63,21.77,0,9.2,1776.7
2025-03-13,Ligne D,Produit X1,Jour,OP005,1174,26,2.26,48.1,9.9,28211.8,422.13,259.41,374.88,29268.21,25.47,1,3.6,2161.8
2025-03-14,Ligne C,Produit X2,Soir,OP002,242,14,5.92,21.6,2.01,5116.73,81.98,43.1,177.61,5419.42,23.67,0,13.2,359.1
2025-03-14,Ligne A,Produit Y2,Jour,OP008,636,16,2.66,156.7,4.93,10849.43,163.41,113.04,163.76,11289.65,18.18,1,5.0,942.0
2025-03-14,Ligne D,Produit Y2,Nuit,OP008,1092,37,3.47,31.5,12.51,24187.43,467.13,69.98,491.72,25216.26,23.88,0,1.4,583.1
2025-03-15,Ligne D,Produit Y2,Jour,OP009,1370,12,0.91,12.9,12.09,23020.53,432.56,291.27,120.98,23865.33,17.56,1,2.0,2427.2
2025-03-15,Ligne C,Produit Y2,Jour,OP009,1226,80,6.59,46.4,13.36,23284.59,592.3,265.67,911.63,25054.19,21.84,0,14.5,2213.9
2025-03-15,Ligne C,Produit X2,Jour,OP019,288,6,2.3,12.3,3.36,4246.49,114.3,44.95,53.08,4458.83,15.76,1,13.5,374.6
2025-03-16,Ligne A,Produit Y2,Nuit,OP016,338,22,6.61,27.7,2.63,3183.09,109.16,40.79,124.31,3457.34,10.91,0,8.2,339.9
2025-03-16,Ligne C,Produit X2,Nuit,OP019,1453,98,6.76,149.7,14.29,22947.58,537.16,126.83,928.64,24540.21,18.1,0,3.3,1056.9
2025-03-16,Ligne C,Produit X2,Jour,OP013,1117,43,3.85,12.9,11.28,15790.45,453.41,206.02,364.72,16814.6,15.64,0,7.1,1716.9
2025-03-16,Ligne A,Produit X1,Soir,OP013,1441,70,4.89,24.7,17.14,32914.04,554.56,296.09,959.33,34724.02,25.31,1,9.1,2467.4
2025-03-16,Ligne A,Produit Z1,Soir,OP009,456,11,2.44,29.5,3.08,6936.05,120.92,63.25,100.39,7220.61,16.19,0,5.8,527.1
2025-03-16,Ligne B,Produit X1,Soir,OP003,415,14,3.52,29.8,3.3,6064.28,93.86,66.45,122.75,6347.33,15.79,0,2.7,553.8
2025-03-17,Ligne D,Produit X1,Jour,OP019,1427,18,1.28,31.8,11.85,21027.9,460.23,135.72,159.15,21782.99,15.45,0,8.4,1131.0
2025-03-17,Ligne A,Produit X1,Jour,OP019,737,25,3.48,8.6,6.01,12271.27,238.68,45.03,249.75,12804.73,17.96,1,11.6,375.3
2025-03-17,Ligne B,Produit Y1,Jour,OP003,520,16,3.18,32.2,4.42,5561.63,141.1,112.83,102.68,5918.24,11.72,0,9.7,940.2
2025-03-18,Ligne C,Produit X1,Nuit,OP006,328,18,5.5,136.3,2.98,5029.74,128.52,33.4,165.61,5357.27,17.23,0,4.3,278.3
2025-03-18,Ligne C,Produit Y1,Nuit,OP018,528,40,7.66,293.7,3.95,5814.49,133.94,123.19,264.3,6335.92,12.96,1,13.0,1026.6
2025-03-19,Ligne A,Produit Y2,Jour,OP006,719,28,3.99,35.7,5.23,9057.32,162.46,166.8,211.63,9598.21,13.87,0,14.0,1390.0
2025-03-20,Ligne C,Produit Y1,Jour,OP012,376,24,6.55,33.6,3.57,3125.1,107.93,30.93,119.68,3383.64,9.59,0,5.9,257.8
2025-03-20,Ligne A,Produit X1,Jour,OP006,1133,33,2.96,27.6,9.74,26925.35,343.2,192.9,470.54,27931.99,25.37,0,12.5,1607.5
2025-03-21,Ligne D,Produit Y1,Nuit,OP005,1024,21,2.08,35.7,7.03,14598.52,217.14,128.41,179.63,15123.7,15.06,0,9.2,1070.1
2025-03-21,Ligne D,Produit Y2,Jour,OP002,498,7,1.43,14.1,4.04,11456.5,145.6,71.44,96.62,11770.16,23.92,0,2.3,595.3
2025-03-22,Ligne A,Produit X2,Soir,OP010,474,23,4.88,29.2,4.25,9034.17,185.24,64.4,263.02,9546.84,21.12,0,12.5,536.7
2025-03-22,Ligne B,Produit Z1,Jour,OP014,1216,28,2.37,14.8,14.43,12076.39,622.07,239.63,166.84,13104.93,11.02,1,2.2,1996.9
2025-03-22,Ligne A,Produit X2,Soir,OP002,1338,47,3.54,68.6,12.2,32895.53,357.37,296.35,693.31,34242.56,26.5,0,1.7,2469.5
2025-03-22,Ligne A,Produit Y2,Soir,OP008,402,9,2.45,13.7,4.4,7965.9,189.7,80.1,107.0,8342.7,21.17,0,7.1,667.5
2025-03-22,Ligne D,Produit X2,Nuit,OP005,1086,21,1.94,7.9,10.85,13774.43,483.43,80.86,159.81,14498.54,13.6,0,9.7,673.9
2025-03-22,Ligne C,Produit Y2,Nuit,OP012,347,25,7.26,177.3,3.03,5485.52,102.27,24.79,237.13,5849.71,18.11,1,8.8,206.6
2025-03-22,Ligne B,Produit X2,Jour,OP017,203,6,3.08,66.9,1.75,3359.22,77.76,39.4,59.57,3535.95,17.86,1,10.2,328.3
2025-03-23,Ligne C,Produit Y1,Jour,OP020,691,47,6.8,69.7,8.16,12373.26,251.43,137.68,504.96,13267.33,20.57,0,3.7,1147.3
2025-03-23,Ligne C,Produit Y1,Jour,OP012,1192,81,6.86,59.8,12.78,13821.86,551.32,183.86,563.54,15120.57,13.6,0,13.3,1532.1
2025-03-24,Ligne B,Produit Y2,Jour,OP017,806,25,3.19,1.8,7.28,18333.43,306.92,168.06,341.19,19149.6,24.49,1,12.4,1400.5
2025-03-24,Ligne D,Produit Z1,Jour,OP014,1361,28,2.1,1.0,13.35,20951.33,493.44,293.41,258.62,21996.8,16.49,1,13.8,2445.0
2025-03-24,Ligne A,Produit X2,Jour,OP004,988,26,2.7,80.4,12.03,14645.04,427.47,155.65,231.24,15459.4,16.05,1,4.1,1297.1
2025-03-24,Ligne B,Produit Y1,Jour,OP012,1068,38,3.61,38.7,8.17,24567.57,365.16,118.06,524.48,25575.27,24.81,1,10.6,983.9
2025-03-24,Ligne D,Produit Z1,Soir,OP008,544,11,2.04,21.1,5.35,5220.98,171.92,58.33,63.34,5514.57,10.33,0,4.6,486.1
2025-03-24,Ligne B,Produit Y1,Nuit,OP004,561,12,2.3,49.9,6.49,12242.7,284.0,109.52,157.13,12793.35,23.26,0,1.3,912.6
2025-03-25,Ligne B,Produit Z1,Jour,OP012,822,13,1.65,19.3,8.49,18087.93,294.54,103.06,171.64,18657.16,23.03,0,12.1,858.8
2025-03-25,Ligne D,Produit X1,Nuit,OP015,672,20,3.08,11.6,5.87,10014.53,223.68,43.02,178.83,10460.06,16.02,0,8.8,358.5
2025-03-26,Ligne A,Produit Z1,Jour,OP001,1492,63,4.26,14.7,16.68,20100.45,690.96,224.62,509.25,21525.28,15.05,1,4.7,1871.8
2025-03-26,Ligne A,Produit Y1,Jour,OP019,1248,51,4.13,11.9,9.16,24249.77,369.77,143.36,594.59,25357.48,21.17,0,12.2,1194.6
2025-03-26,Ligne A,Produit Y2,Jour,OP004,367,13,3.66,29.5,2.57,4486.48,82.83,59.93,95.35,4724.59,13.31,0,2.6,499.4
2025-03-27,Ligne C,Produit Y2,Jour,OP006,967,44,4.64,128.4,10.58,9372.47,299.31,69.93,255.88,9997.58,10.82,0,1.7,582.7
2025-03-27,Ligne D,Produit Y2,Jour,OP018,1271,7,0.56,44.9,13.58,18901.38,433.52,277.22,62.46,19674.57,15.55,1,9.7,2310.1
2025-03-27,Ligne A,Produit X1,Jour,OP009,1207,54,4.53,13.4,8.81,10834.27,345.1,117.24,290.83,11587.44,10.04,0,4.1,977.0
2025-03-28,Ligne C,Produit X2,Nuit,OP006,1030,50,4.86,10.3,12.02,17743.96,476.27,63.5,516.81,18800.54,19.16,1,8.6,529.2
2025-03-28,Ligne A,Produit Y2,Jour,OP017,772,22,2.94,13.8,6.66,6775.83,228.17,164.76,115.86,7284.61,9.7,0,6.1,1373.0
2025-03-28,Ligne B,Produit X1,Nuit,OP013,711,34,4.86,78.7,8.44,6435.72,242.2,94.13,184.65,6956.7,10.26,0,11.7,784.4
2025-03-28,Ligne C,Produit X1,Soir,OP008,1426,74,5.2,12.2,10.66,34602.67,459.9,281.18,1077.39,36421.14,26.92,1,3.2,2343.2
2025-03-28,Ligne B,Produit Y2,Soir,OP003,876,44,5.04,4.5,9.27,21015.14,378.46,89.11,633.33,22116.04,26.55,0,3.6,742.6
2025-03-28,Ligne D,Produit Z1,Nuit,OP005,889,22,2.54,20.0,7.82,12104.51,264.53,179.53,179.73,12728.3,14.66,0,12.4,1496.1
2025-03-28,Ligne B,Produit X2,Jour,OP013,273,8,3.19,25.9,2.58,4677.17,93.01,23.81,82.24,4876.23,18.33,0,12.8,198.4
2025-03-28,Ligne A,Produit X2,Jour,OP006,820,30,3.78,45.4,5.61,14525.85,159.03,90.89,318.86,15094.63,19.08,1,11.4,757.4
2025-03-29,Ligne B,Produit Z1,Jour,OP002,1174,25,2.17,0.3,8.34,17025.97,353.83,223.81,217.54,17821.15,15.5,0,14.3,1865.1
2025-03-29,Ligne C,Produit X1,Jour,OP018,255,10,4.17,13.1,2.26,5939.02,74.47,58.84,139.74,6212.06,25.25,1,9.3,490.3
2025-03-29,Ligne C,Produit X1,Soir,OP019,833,41,4.93,16.8,6.21,17227.0,217.39,58.41,508.74,18011.54,22.71,0,12.6,486.7
2025-03-29,Ligne D,Produit X2,Jour,OP005,1447,39,2.73,36.0,11.2,29446.47,387.64,334.08,476.19,30644.39,21.75,1,11.6,2784.0
2025-03-30,Ligne C,Produit Y1,Jour,OP015,1021,33,3.29,143.3,9.05,9725.12,391.81,137.23,188.6,10442.76,10.56,0,6.0,1143.6
2025-03-30,Ligne A,Produit X2,Nuit,OP004,446,23,5.34,2.8,3.72,7151.35,141.44,56.75,221.28,7570.82,17.86,0,1.9,472.9
2025-03-30,Ligne D,Produit Y1,Nuit,OP013,583,20,3.48,32.9,3.9,7607.77,157.65,56.19,156.59,7978.2,14.15,0,11.7,468.2
2025-03-30,Ligne D,Produit Y1,Jour,OP015,1059,20,1.89,42.4,11.41,20118.65,491.47,241.12,227.97,21079.22,20.27,0,12.3,2009.4
2025-03-31,Ligne A,Produit Y1,Soir,OP004,1371,52,3.79,9.5,9.15,22526.78,350.14,324.82,512.64,23714.37,17.97,1,14.6,2706.8
2025-04-01,Ligne B,Produit Y2,Soir,OP020,1048,50,4.82,19.6,12.75,18614.46,561.15,186.43,532.86,19894.89,19.91,0,5.2,1553.6
2025-04-02,Ligne D,Produit Y2,Jour,OP012,300,6,2.22,8.0,2.54,3439.78,72.79,71.75,41.28,3625.59,12.29,0,10.2,597.9
2025-04-03,Ligne B,Produit X2,Soir,OP005,1379,54,3.97,16.6,9.46,27682.93,369.65,211.01,650.42,28914.01,21.81,0,5.7,1758.4
2025-04-04,Ligne A,Produit Z1,Jour,OP005,1250,57,4.62,29.4,13.94,14964.42,425.45,129.44,409.43,15928.74,13.34,0,10.8,1078.7
2025-04-04,Ligne B,Produit Y2,Jour,OP015,1225,43,3.52,86.6,15.16,20107.18,653.39,144.17,423.48,21328.22,18.03,0,7.8,1201.4
2025-04-04,Ligne A,Produit Z1,Jour,OP017,502,7,1.47,3.2,4.21,5434.99,144.54,83.16,45.47,5708.15,11.51,0,11.3,693.0
2025-04-04,Ligne D,Produit X2,Nuit,OP006,460,10,2.21,33.7,3.24,11415.38,118.32,34.66,148.9,11717.26,25.98,0,9.7,288.8
2025-04-04,Ligne A,Produit Y2,Soir,OP010,702,28,4.01,7.0,5.46,6984.7,213.76,53.36,167.16,7418.97,10.99,1,8.6,444.6
2025-04-04,Ligne C,Produit Y2,Jour,OP009,403,32,8.02,17.6,3.4,3327.37,112.97,60.69,158.52,3659.55,9.84,0,4.3,505.7
2025-04-05,Ligne B,Produit X1,Soir,OP015,633,12,1.99,13.4,7.74,8454.49,260.64,135.78,96.16,8947.06,14.38,1,4.1,1131.5
2025-04-05,Ligne C,Produit X2,Soir,OP018,942,57,6.11,25.3,8.12,19781.31,272.21,173.5,718.17,20945.19,23.64,0,13.8,1445.8
2025-04-05,Ligne C,Produit X2,Jour,OP018,576,35,6.12,83.4,5.06,10779.53,219.28,103.96,393.0,11495.77,21.21,0,9.7,866.3
2025-04-06,Ligne C,Produit Z1,Nuit,OP006,920,47,5.17,108.5,6.58,9638.47,246.26,199.88,295.44,10380.06,11.88,0,9.3,1665.7
2025-04-06,Ligne B,Produit Y2,Jour,OP016,474,7,1.57,1.8,3.82,4211.73,161.62,56.55,37.32,4467.23,9.55,1,5.9,471.2
2025-04-06,Ligne C,Produit X1,Soir,OP010,1279,77,6.08,25.1,11.93,14106.52,458.07,161.79,509.56,15235.94,12.66,0,5.7,1348.2
2025-04-06,Ligne B,Produit Y2,Jour,OP013,1160,27,2.41,43.1,11.07,26695.01,475.53,263.24,372.81,27806.59,24.52,0,2.2,2193.7
2025-04-06,Ligne D,Produit Z1,Jour,OP012,757,17,2.27,9.1,7.95,6659.53,271.48,87.92,89.73,7108.67,9.59,0,13.6,732.7
2025-04-07,Ligne D,Produit Y1,Jour,OP018,946,16,1.79,2.7,9.92,14797.2,440.4,110.9,150.16,15498.67,16.65,0,13.2,924.2
2025-04-07,Ligne B,Produit Y2,Soir,OP002,732,20,2.79,28.2,6.74,16430.33,291.83,76.77,269.35,17068.28,23.94,0,9.3,639.8
2025-04-07,Ligne A,Produit X1,Nuit,OP018,1428,79,5.57,62.0,11.94,20545.15,475.97,175.86,681.96,21878.95,16.21,0,6.5,1465.5
2025-04-07,Ligne D,Produit X1,Soir,OP001,856,15,1.85,8.3,5.83,20186.75,194.93,132.4,212.24,20726.31,24.62,1,13.4,1103.3
2025-04-09,Ligne C,Produit Y2,Nuit,OP015,499,37,7.57,150.3,3.97,5542.6,172.81,52.45,246.58,6014.43,12.99,0,1.9,437.1
2025-04-09,Ligne D,Produit Z1,Jour,OP014,1289,25,1.95,20.2,12.4,22213.35,502.84,100.39,258.5,23075.07,18.24,0,11.4,836.5
2025-04-09,Ligne A,Produit Z1,Jour,OP008,1254,54,4.34,8.8,13.07,20056.37,461.56,116.82,518.2,21152.96,17.61,0,14.2,973.5
2025-04-09,Ligne C,Produit Y2,Jour,OP003,1282,77,6.05,24.4,10.32,10449.61,433.13,249.3,376.58,11508.62,9.54,1,2.1,2077.5
2025-04-09,Ligne A,Produit X1,Jour,OP001,992,15,1.53,30.5,12.26,8809.28,519.27,179.69,79.92,9588.16,9.8,0,3.2,1497.4
2025-04-09,Ligne B,Produit Z1,Jour,OP006,669,16,2.4,162.4,6.2,11291.88,179.56,87.77,162.04,11721.25,17.92,0,14.7,731.4
2025-04-09,Ligne A,Produit Y2,Jour,OP004,612,7,1.21,8.5,5.05,6233.39,226.17,37.08,42.78,6539.43,10.79,0,11.2,309.0
2025-04-09,Ligne A,Produit Y2,Jour,OP020,501,20,4.16,25.5,3.46,12349.12,117.86,71.97,295.79,12834.74,26.63,0,14.6,599.8
2025-04-10,Ligne A,Produit Y2,Jour,OP019,781,30,3.86,101.2,9.71,11310.66,290.24,88.4,260.68,11949.98,15.89,0,11.6,736.6
2025-04-10,Ligne D,Produit Y2,Jour,OP017,413,7,1.84,4.4,4.4,9882.24,193.57,70.17,100.5,10246.47,25.18,1,11.3,584.7
2025-04-10,Ligne A,Produit Y2,Soir,OP017,816,35,4.41,10.6,8.81,12729.64,258.35,183.48,327.6,13499.07,17.26,0,10.0,1529.0
2025-04-10,Ligne A,Produit X2,Jour,OP005,956,38,4.04,112.3,8.13,17657.68,346.68,152.48,421.12,18577.96,20.22,1,9.7,1270.6
2025-04-10,Ligne B,Produit X2,Nuit,OP016,641,19,3.09,48.0,7.42,12810.57,287.77,70.28,227.83,13396.46,21.5,0,12.7,585.7
2025-04-11,Ligne B,Produit X2,Jour,OP006,646,3,0.49,69.3,4.39,13614.19,190.18,64.31,37.93,13906.62,21.59,1,11.3,535.9
2025-04-11,Ligne A,Produit Y2,Nuit,OP006,287,13,4.56,281.4,2.1,3131.73,62.96,57.14,85.11,3336.93,12.13,0,9.9,476.1
2025-04-12,Ligne D,Produit Y2,Nuit,OP006,997,26,2.62,6.8,7.44,10377.74,267.95,138.9,162.38,10946.97,11.26,0,4.0,1157.5
2025-04-12,Ligne B,Produit X1,Jour,OP003,1433,39,2.74,56.0,13.18,20101.05,488.32,309.56,328.24,21227.17,15.22,0,7.4,2579.7
2025-04-12,Ligne B,Produit X1,Jour,OP011,1109,22,2.06,4.2,8.99,16323.19,341.34,218.51,194.29,17077.33,15.7,1,2.7,1820.9
2025-04-12,Ligne C,Produit Z1,Soir,OP003,1002,53,5.34,26.3,6.8,15606.7,232.83,220.56,495.3,16555.4,17.43,1,10.5,1838.0
2025-04-13,Ligne B,Produit Z1,Jour,OP018,380,6,1.79,5.5,2.92,6708.24,119.13,57.8,63.55,6948.72,18.53,1,4.3,481.6
2025-04-14,Ligne B,Produit X2,Jour,OP001,461,11,2.52,22.6,3.74,4095.82,160.62,89.87,58.64,4404.96,9.77,0,8.1,748.9
2025-04-14,Ligne D,Produit X1,Jour,OP018,908,14,1.56,33.1,6.53,9115.64,246.03,142.18,84.33,9588.18,10.71,0,3.9,1184.8
2025-04-14,Ligne A,Produit Y2,Soir,OP003,1178,19,1.65,172.8,10.64,27322.99,306.51,161.03,264.42,28054.94,24.19,0,1.9,1341.9
2025-04-15,Ligne B,Produit Z1,Jour,OP004,1420,36,2.6,1.8,10.53,17940.43,316.89,312.05,272.9,18842.26,13.6,0,2.6,2600.4
2025-04-15,Ligne A,Produit Y1,Jour,OP011,689,26,3.79,1.3,5.39,12638.0,180.61,153.11,286.14,13257.87,19.97,0,7.2,1275.9
2025-04-15,Ligne C,Produit Y2,Soir,OP013,1322,44,3.38,68.3,9.01,19146.87,393.4,117.45,382.36,20040.09,15.67,0,8.6,978.8
2025-04-15,Ligne A,Produit Y2,Soir,OP009,1389,54,3.91,3.3,12.56,19526.86,540.1,247.14,455.49,20769.59,15.55,0,10.4,2059.5
2025-04-16,Ligne A,Produit X1,Soir,OP016,612,19,3.15,72.3,6.74,13149.63,207.04,131.18,244.94,13732.79,23.12,0,8.1,1093.1
2025-04-16,Ligne C,Produit X1,Jour,OP006,934,53,5.76,39.1,7.08,8624.05,312.24,65.77,293.62,9295.68,10.54,0,1.8,548.1
2025-04-17,Ligne D,Produit Y1,Soir,OP008,1261,30,2.38,5.4,13.48,29195.73,570.11,92.71,416.75,30275.31,24.57,0,9.3,772.6
2025-04-17,Ligne D,Produit Z1,Jour,OP010,909,5,0.58,5.1,8.38,10162.37,264.27,171.59,33.54,10631.77,11.75,1,5.6,1429.9
2025-04-17,Ligne B,Produit Y1,Soir,OP020,386,20,5.38,4.7,4.29,6703.59,137.24,25.12,208.4,7074.35,19.28,0,3.5,209.3
2025-04-17,Ligne A,Produit X2,Jour,OP006,894,35,3.98,67.4,8.47,17818.8,294.62,139.16,418.56,18671.14,21.71,0,11.2,1159.6
2025-04-17,Ligne D,Produit X2,Nuit,OP016,899,24,2.74,24.5,10.43,21260.83,389.04,185.08,340.55,22175.49,25.31,0,12.8,1542.3
2025-04-18,Ligne D,Produit Y1,Jour,OP005,962,21,2.21,8.3,8.94,14574.34,368.3,181.67,190.89,15315.19,16.26,0,7.8,1513.9
2025-04-18,Ligne A,Produit Z1,Jour,OP003,1142,38,3.37,0.8,10.01,17019.57,395.12,188.11,339.8,17942.59,16.24,0,12.8,1567.6
2025-04-18,Ligne D,Produit Y2,Jour,OP007,595,9,1.6,0.4,7.42,12701.21,222.38,138.2,115.27,13177.06,22.45,0,8.6,1151.7
2025-04-18,Ligne C,Produit Z1,Soir,OP015,895,55,6.15,218.4,10.05,19415.28,341.59,165.24,715.87,20637.98,24.54,0,9.1,1377.0
2025-04-20,Ligne B,Produit Y2,Jour,OP020,630,19,3.05,48.3,6.85,8665.71,237.91,113.99,156.81,9174.42,14.99,0,14.4,949.9
